timestamp,prediction,confidence,processing_time,hour,minute,day_of_week,is_fake,high_confidence,slow_processing
2025-08-17 20:32:06.176701,real,0.8307902757452351,0.7920581021180754,20,32,Sunday,0,1,1
2025-08-17 20:34:06.176701,fake,0.9348635898275341,0.07041619981184563,20,34,Sunday,1,1,0
2025-08-17 20:36:06.176701,real,0.784414672878712,0.004285603784152038,20,36,Sunday,0,0,0
2025-08-17 20:38:06.176701,fake,0.8724999258796072,0.3755279203249922,20,38,Sunday,1,1,0
2025-08-17 20:40:06.176701,fake,0.6093602026523064,0.09312132822834276,20,40,Sunday,1,0,0
2025-08-17 20:42:06.176701,real,0.7927679660688083,0.015368185324769407,20,42,Sunday,0,0,0
2025-08-17 20:44:06.176701,fake,0.9010933853357201,0.09717588033906523,20,44,Sunday,1,1,0
2025-08-17 20:46:06.176701,fake,0.99,0.2337701076793034,20,46,Sunday,1,1,0
2025-08-17 20:48:06.176701,real,0.8545146374874817,0.6858619405101216,20,48,Sunday,0,1,1
2025-08-17 20:50:06.176701,real,0.7027008478216425,0.3026653924980733,20,50,Sunday,0,0,0
2025-08-17 20:52:06.176701,real,0.8083401413165446,0.5887353520361618,20,52,Sunday,0,1,1
2025-08-17 20:54:06.176701,real,0.8578253084630646,0.4890455030715098,20,54,Sunday,0,1,0
2025-08-17 20:56:06.176701,fake,0.5,0.38947632459560955,20,56,Sunday,1,0,0
2025-08-17 20:58:06.176701,fake,0.8443891838642442,0.35290602534895776,20,58,Sunday,1,1,0
2025-08-17 21:00:06.176701,fake,0.9482251732335836,0.4245448867996638,21,0,Sunday,1,1,0
2025-08-17 21:02:06.176701,real,0.9195991975947492,0.04466108782190136,21,2,Sunday,0,1,0
2025-08-17 21:04:06.176701,real,0.9237363722003127,0.21577832372150785,21,4,Sunday,0,1,0
2025-08-17 21:06:06.176701,real,0.7438631745617864,0.2614675869505628,21,6,Sunday,0,0,0
2025-08-17 21:08:06.176701,real,0.6786858153424904,0.024756638390172024,21,8,Sunday,0,0,0
2025-08-17 21:10:06.176701,real,0.6482555961567976,0.8903527077488556,21,10,Sunday,0,0,1
2025-08-17 21:12:06.176701,real,0.7452553069170744,0.028575479289336108,21,12,Sunday,0,0,0
2025-08-17 21:14:06.176701,real,0.6101145169312283,0.13628112328387637,21,14,Sunday,0,0,0
2025-08-17 21:16:06.176701,real,0.9177553058493289,0.14406472441175489,21,16,Sunday,0,1,0
2025-08-17 21:18:06.176701,fake,0.7100003900400682,0.008553980973217587,21,18,Sunday,1,0,0
2025-08-17 21:20:06.176701,real,0.7290996729631269,0.010635574103660917,21,20,Sunday,0,0,0
2025-08-17 21:22:06.176701,real,0.7666990300464281,0.20617750787913586,21,22,Sunday,0,0,0
2025-08-17 21:24:06.176701,real,0.7941252342112821,0.2844323070696848,21,24,Sunday,0,0,0
2025-08-17 21:26:06.176701,real,0.9506990949494899,0.40012044523255436,21,26,Sunday,0,1,0
2025-08-17 21:28:06.176701,real,0.8618867840615038,0.1898405322853189,21,28,Sunday,0,1,0
2025-08-17 21:30:06.176701,fake,0.8571022784567608,0.762158858120061,21,30,Sunday,1,1,1
2025-08-17 21:32:06.176701,real,0.8617537648209543,0.3527950446368928,21,32,Sunday,0,1,0
2025-08-17 21:34:06.176701,real,0.9460904353577997,0.18625486263597693,21,34,Sunday,0,1,0
2025-08-17 21:36:06.176701,fake,0.8246792903867644,0.00981875240021066,21,36,Sunday,1,1,0
2025-08-17 21:38:06.176701,fake,0.7470076267891008,0.23633316163603413,21,38,Sunday,1,0,0
2025-08-17 21:40:06.176701,fake,0.7983159117116466,0.2563024412825178,21,40,Sunday,1,0,0
2025-08-17 21:42:06.176701,fake,0.7694728199657243,0.6912170464783582,21,42,Sunday,1,0,1
2025-08-17 21:44:06.176701,real,0.9601845121776679,0.2485864393907398,21,44,Sunday,0,1,0
2025-08-17 21:46:06.176701,fake,0.8703237681289234,0.13877102162082453,21,46,Sunday,1,1,0
2025-08-17 21:48:06.176701,real,0.7809274462000049,0.044692094149646984,21,48,Sunday,0,0,0
2025-08-17 21:50:06.176701,real,0.7884384092713507,0.2001943134543218,21,50,Sunday,0,0,0
2025-08-17 21:52:06.176701,fake,0.7669253743517309,0.09445758051052376,21,52,Sunday,1,0,0
2025-08-17 21:54:06.176701,real,0.8826149472631049,0.09736941967628446,21,54,Sunday,0,1,0
2025-08-17 21:56:06.176701,fake,0.8328915804940967,0.32034370862086015,21,56,Sunday,1,1,0
2025-08-17 21:58:06.176701,real,0.8383529519004649,0.2762045466108056,21,58,Sunday,0,1,0
2025-08-17 22:00:06.176701,fake,0.9224004760062983,0.008044423014935749,22,0,Sunday,1,1,0
2025-08-17 22:02:06.176701,real,0.99,0.06686656222679539,22,2,Sunday,0,1,0
2025-08-17 22:04:06.176701,fake,0.7966631137660903,0.27869860956569065,22,4,Sunday,1,0,0
2025-08-17 22:06:06.176701,real,0.7555993984726168,0.27456986651949583,22,6,Sunday,0,0,0
2025-08-17 22:08:06.176701,real,0.7059219473489914,0.09154693591309333,22,8,Sunday,0,0,0
2025-08-17 22:10:06.176701,real,0.5911081094035636,0.5713075755763425,22,10,Sunday,0,0,1
2025-08-17 22:12:06.176701,real,0.7394057454937704,0.36346033571699693,22,12,Sunday,0,0,0
2025-08-17 22:14:06.176701,real,0.9377443969209006,0.08076855094381499,22,14,Sunday,0,1,0
2025-08-17 22:16:06.176701,real,0.895217169035385,0.26417786911347907,22,16,Sunday,0,1,0
2025-08-17 22:18:06.176701,real,0.7955083570480976,0.6763443166625348,22,18,Sunday,0,0,1
2025-08-17 22:20:06.176701,real,0.8109659925509447,0.04055240210300121,22,20,Sunday,0,1,0
2025-08-17 22:22:06.176701,real,0.7574901847040015,0.17931846452238687,22,22,Sunday,0,0,0
2025-08-17 22:24:06.176701,fake,0.8531097427096939,0.014947241267765338,22,24,Sunday,1,1,0
2025-08-17 22:26:06.176701,fake,0.732111151584278,0.29573064595381865,22,26,Sunday,1,0,0
2025-08-17 22:28:06.176701,fake,0.723429943699234,0.3384416055748204,22,28,Sunday,1,0,0
2025-08-17 22:30:06.176701,real,0.869996036550371,0.37678897855620175,22,30,Sunday,0,1,0
2025-08-17 22:32:06.176701,real,0.9023121516065871,0.28966637017012825,22,32,Sunday,0,1,0
2025-08-17 22:34:06.176701,real,0.99,0.06315274361257188,22,34,Sunday,0,1,0
2025-08-17 22:36:06.176701,real,0.5666138113447637,0.47876430159482947,22,36,Sunday,0,0,0
2025-08-17 22:38:06.176701,real,0.6610502648644493,0.20968719003564884,22,38,Sunday,0,0,0
2025-08-17 22:40:06.176701,real,0.99,0.19137100197909604,22,40,Sunday,0,1,0
2025-08-17 22:42:06.176701,real,0.6480674290637507,0.6039755306743121,22,42,Sunday,0,0,1
2025-08-17 22:44:06.176701,real,0.8113716877892877,0.7402842347497824,22,44,Sunday,0,1,1
2025-08-17 22:46:06.176701,real,0.9423207751199886,0.8908301259614096,22,46,Sunday,0,1,1
2025-08-17 22:48:06.176701,real,0.99,0.5887955345662553,22,48,Sunday,0,1,1
2025-08-17 22:50:06.176701,real,0.7818255023686523,0.3582010019126278,22,50,Sunday,0,0,0
2025-08-17 22:52:06.176701,fake,0.9623577861733613,0.5699130234213848,22,52,Sunday,1,1,1
2025-08-17 22:54:06.176701,real,0.9124439400646525,0.11317890042069903,22,54,Sunday,0,1,0
2025-08-17 22:56:06.176701,real,0.8793098249132465,0.003932866201359714,22,56,Sunday,0,1,0
2025-08-17 22:58:06.176701,fake,0.7289626986361999,0.33908186647150895,22,58,Sunday,1,0,0
2025-08-17 23:00:06.176701,fake,0.8147692237297939,0.6232275329334356,23,0,Sunday,1,1,1
2025-08-17 23:02:06.176701,fake,0.8240088372058825,0.0002772111367169664,23,2,Sunday,1,1,0
2025-08-17 23:04:06.176701,fake,0.8094911722457158,0.04662788691091015,23,4,Sunday,1,1,0
2025-08-17 23:06:06.176701,real,0.8370068369275931,0.08821388060856453,23,6,Sunday,0,1,0
2025-08-17 23:08:06.176701,fake,0.5,0.4924794337397878,23,8,Sunday,1,0,0
2025-08-17 23:10:06.176701,real,0.7823016032460915,0.13733370776468765,23,10,Sunday,0,0,0
2025-08-17 23:12:06.176701,fake,0.6638399096295923,0.03747180011761903,23,12,Sunday,1,0,0
2025-08-17 23:14:06.176701,real,0.6553991167458476,0.7874233872085851,23,14,Sunday,0,0,1
2025-08-17 23:16:06.176701,real,0.7111955259072916,0.009011304099091573,23,16,Sunday,0,0,0
2025-08-17 23:18:06.176701,real,0.8474014923731683,0.6911876426326492,23,18,Sunday,0,1,1
2025-08-17 23:20:06.176701,real,0.6489967212295897,0.043277915249974354,23,20,Sunday,0,0,0
2025-08-17 23:22:06.176701,fake,0.7766432487400796,0.6931766481411541,23,22,Sunday,1,0,1
2025-08-17 23:24:06.176701,real,0.9449983291753631,0.060392380278097055,23,24,Sunday,0,1,0
2025-08-17 23:26:06.176701,fake,0.8990470166116333,0.24785173750433384,23,26,Sunday,1,1,0
2025-08-17 23:28:06.176701,fake,0.9574815610563191,0.5084442525632944,23,28,Sunday,1,1,1
2025-08-17 23:30:06.176701,fake,0.8878695773994476,0.142117739677965,23,30,Sunday,1,1,0
2025-08-17 23:32:06.176701,real,0.7810045199089608,0.41023670502264215,23,32,Sunday,0,0,0
2025-08-17 23:34:06.176701,real,0.99,0.31500466777173747,23,34,Sunday,0,1,0
2025-08-17 23:36:06.176701,fake,0.6054071263767273,0.00752379551054475,23,36,Sunday,1,0,0
2025-08-17 23:38:06.176701,fake,0.9058944624276195,0.05253876242159198,23,38,Sunday,1,1,0
2025-08-17 23:40:06.176701,real,0.8464544748545155,0.2807216823517076,23,40,Sunday,0,1,0
2025-08-17 23:42:06.176701,real,0.8641767596369757,0.17117530696639538,23,42,Sunday,0,1,0
2025-08-17 23:44:06.176701,fake,0.7422141610447166,0.1010579149424579,23,44,Sunday,1,0,0
2025-08-17 23:46:06.176701,fake,0.8767446169793172,0.9198939506896899,23,46,Sunday,1,1,1
2025-08-17 23:48:06.176701,real,0.549894852022949,0.02104223757172984,23,48,Sunday,0,0,0
2025-08-17 23:50:06.176701,fake,0.7029436493411638,0.15876929428838424,23,50,Sunday,1,0,0
2025-08-17 23:52:06.176701,fake,0.816284233067268,0.4496691961664617,23,52,Sunday,1,1,0
2025-08-17 23:54:06.176701,real,0.6551314898877358,0.06745483175587334,23,54,Sunday,0,0,0
2025-08-17 23:56:06.176701,real,0.9511005152829826,0.08396332827905115,23,56,Sunday,0,1,0
2025-08-17 23:58:06.176701,real,0.8753396152938466,0.009045470066678954,23,58,Sunday,0,1,0
2025-08-18 00:00:06.176701,real,0.5933209321208464,0.08842728340254037,0,0,Monday,0,0,0
2025-08-18 00:02:06.176701,real,0.9122301814939369,0.06553380670207515,0,2,Monday,0,1,0
2025-08-18 00:04:06.176701,fake,0.6156034233039391,0.1685321130396713,0,4,Monday,1,0,0
2025-08-18 00:06:06.176701,real,0.8611348424719993,0.25021735275707624,0,6,Monday,0,1,0
2025-08-18 00:08:06.176701,real,0.6459752839036993,0.5615624339031323,0,8,Monday,0,0,1
2025-08-18 00:10:06.176701,real,0.9369003648452221,0.2739534273581167,0,10,Monday,0,1,0
2025-08-18 00:12:06.176701,real,0.8200165426453581,0.12269761559432033,0,12,Monday,0,1,0
2025-08-18 00:14:06.176701,real,0.7961027760122678,0.10611788538233542,0,14,Monday,0,0,0
2025-08-18 00:16:06.176701,real,0.928710372572874,0.05395451644898272,0,16,Monday,0,1,0
2025-08-18 00:18:06.176701,fake,0.9648781200261021,0.17329807106443756,0,18,Monday,1,1,0
2025-08-18 00:20:06.176701,real,0.953988238715632,0.018973024079089296,0,20,Monday,0,1,0
2025-08-18 00:22:06.176701,real,0.99,0.435841035648512,0,22,Monday,0,1,0
2025-08-18 00:24:06.176701,fake,0.7374477134489675,0.0161301412320104,0,24,Monday,1,0,0
2025-08-18 00:26:06.176701,real,0.7647031699348252,0.13627891910431444,0,26,Monday,0,0,0
2025-08-18 00:28:06.176701,real,0.790660645068429,0.2820153688504434,0,28,Monday,0,0,0
2025-08-18 00:30:06.176701,real,0.7407945871363453,0.08779654349276131,0,30,Monday,0,0,0
2025-08-18 00:32:06.176701,real,0.6344054129921827,0.2951955632609941,0,32,Monday,0,0,0
2025-08-18 00:34:06.176701,real,0.6469156435108395,0.4097904891032644,0,34,Monday,0,0,0
2025-08-18 00:36:06.176701,real,0.7738887310970274,0.14205396077877705,0,36,Monday,0,0,0
2025-08-18 00:38:06.176701,fake,0.7531917449900721,0.043709855599572286,0,38,Monday,1,0,0
2025-08-18 00:40:06.176701,real,0.9081651548565239,0.39092315880802153,0,40,Monday,0,1,0
2025-08-18 00:42:06.176701,real,0.7054205242813119,0.9142041733648569,0,42,Monday,0,0,1
2025-08-18 00:44:06.176701,real,0.99,0.10276778958855018,0,44,Monday,0,1,0
2025-08-18 00:46:06.176701,fake,0.7691790426472297,0.3326027207572111,0,46,Monday,1,0,0
2025-08-18 00:48:06.176701,fake,0.7619957793160164,0.05969189107199133,0,48,Monday,1,0,0
2025-08-18 00:50:06.176701,fake,0.7188613656118408,0.11976471212314312,0,50,Monday,1,0,0
2025-08-18 00:52:06.176701,real,0.7691198419060863,0.0015898452033373518,0,52,Monday,0,0,0
2025-08-18 00:54:06.176701,real,0.8106747039237466,0.22313817170664582,0,54,Monday,0,1,0
2025-08-18 00:56:06.176701,real,0.6672839717434629,0.12736812955200466,0,56,Monday,0,0,0
2025-08-18 00:58:06.176701,real,0.8120337872764276,0.125876626939036,0,58,Monday,0,1,0
2025-08-18 01:00:06.176701,real,0.8319743352423098,0.09198447587754306,1,0,Monday,0,1,0
2025-08-18 01:02:06.176701,fake,0.665617989118678,0.506435223689372,1,2,Monday,1,0,1
2025-08-18 01:04:06.176701,real,0.9262238936805107,0.054090681836956304,1,4,Monday,0,1,0
2025-08-18 01:06:06.176701,real,0.8349460635453126,0.04917730098981454,1,6,Monday,0,1,0
2025-08-18 01:08:06.176701,fake,0.7923508058416233,0.25811498176640024,1,8,Monday,1,0,0
2025-08-18 01:10:06.176701,real,0.8066945661606761,0.2918089224032793,1,10,Monday,0,1,0
2025-08-18 01:12:06.176701,real,0.99,0.1133357846418225,1,12,Monday,0,1,0
2025-08-18 01:14:06.176701,fake,0.9156605122355346,0.17611484376122374,1,14,Monday,1,1,0
2025-08-18 01:16:06.176701,real,0.99,0.38555356748027375,1,16,Monday,0,1,0
2025-08-18 01:18:06.176701,real,0.99,0.43072816268574776,1,18,Monday,0,1,0
2025-08-18 01:20:06.176701,fake,0.8344601105338139,0.02608047540306248,1,20,Monday,1,1,0
2025-08-18 01:22:06.176701,fake,0.7645590851162951,0.0807948317440611,1,22,Monday,1,0,0
2025-08-18 01:24:06.176701,real,0.7463623326522713,0.030565272692256056,1,24,Monday,0,0,0
2025-08-18 01:26:06.176701,real,0.99,0.048868946545317204,1,26,Monday,0,1,0
2025-08-18 01:28:06.176701,fake,0.7173850856495111,0.30245174989276263,1,28,Monday,1,0,0
2025-08-18 01:30:06.176701,real,0.99,0.16363038036067767,1,30,Monday,0,1,0
2025-08-18 01:32:06.176701,fake,0.8021322876048568,0.021697345711116915,1,32,Monday,1,1,0
2025-08-18 01:34:06.176701,fake,0.99,0.14979193338862729,1,34,Monday,1,1,0
2025-08-18 01:36:06.176701,real,0.7230374722610604,0.19587766860444095,1,36,Monday,0,0,0
2025-08-18 01:38:06.176701,real,0.7438951293145643,0.030237717994816525,1,38,Monday,0,0,0
2025-08-18 01:40:06.176701,real,0.8300544174991411,0.3228047868880284,1,40,Monday,0,1,0
2025-08-18 01:42:06.176701,real,0.6995806607807751,0.02725437603560151,1,42,Monday,0,0,0
